Market_Date,Open Price $,High Price $,Low Price $,Close Price $,Volume,Adjusted Close Price $,Adjusted Close Price $_m,bb_bbh,bb_bbl,bb_bbhi,bb_bbli,bb_bbw,bb_bbp,RSI
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,103.0999984741211,195713800.0,109.5403823852539,114.01620140075684,120.68879855989009,107.3436042416236,0.0,0.0,11.704647369683295,0.16461192630394514,43.29175545396046
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.08999633789062,287104900.0,106.3162612915039,113.39050025939942,120.47430447953128,106.30669603926755,0.0,0.0,12.494528560905014,0.0006751493928341835,40.220189993953596
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,108.70999908447266,178011000.0,109.79911041259766,112.92498626708985,119.65937152205804,106.19060101212166,0.0,0.0,11.927183659850158,0.2679167632868845,44.68304288855756
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.04000091552734,154679000.0,111.58032989501953,112.72397232055664,119.36627216865958,106.0816724724537,0.0,0.0,11.785070577914029,0.41391216508663503,46.82032991937747
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,113.61000061035156,184642000.0,114.97362518310547,112.67517890930176,119.23582022149108,106.11453759711245,0.0,0.0,11.645229012629883,0.6751693290664523,50.64436546033097
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,112.80000305175781,140150100.0,114.79450225830078,112.4993064880371,118.6199238651806,106.37868911089362,0.0,0.0,10.881164636858166,0.6874970798562522,50.44281605655109
2020-09-11,114.56999969482422,115.2300033569336,110.0,110.0,180860300.0,111.45097351074219,112.2520248413086,118.11712290025162,106.38692678236558,0.0,0.0,10.449874854791343,0.4317103207383739,46.78448877159296
2020-09-10,120.36000061035156,120.5,112.5,112.5,182274400.0,112.93367004394531,112.1783878326416,117.9699626074025,106.38681305788072,0.0,0.0,10.325651645843424,0.5652052542423481,48.52704165515394
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,115.26000213623047,176940500.0,116.74488830566406,112.28983840942382,118.33719054527107,106.24248627357657,0.0,0.0,10.770969522278214,0.8683471539412908,52.71638844790523
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.68000030517578,231366600.0,112.26695251464844,112.27292175292969,118.31854219446231,106.22730131139707,0.0,0.0,10.769507637534806,0.49950631714817517,47.895245357818276
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,110.88999938964844,332607200.0,120.36705017089844,112.49482879638671,119.33458680067386,105.65507079209956,1.0,0.0,12.160128740969894,1.075475138855602,55.622966270006984
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.5,257599600.0,120.28743743896484,112.88590202331542,120.52234883061121,105.24945521601964,0.0,0.0,13.52949601398154,0.9846190644959426,55.53774833443892
2020-09-02,137.58999633789062,137.97999572753906,127.0,127.0,200119000.0,130.75587463378906,113.61282119750976,124.4686473243206,102.75699507069892,1.0,0.0,19.11021311219545,1.2895784823755043,63.31669863701452
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,130.52999877929688,151948100.0,133.52224731445312,114.52681884765624,128.42838017050778,100.62525752480471,1.0,0.0,24.27651699877112,1.183212051712925,65.01911418559484
2020-08-31,127.58000183105469,131.0,126.0,126.0,225702700.0,128.40744018554688,115.27065467834473,130.4158231761328,100.12548618055666,0.0,0.0,26.277578695201605,0.9336955877750969,59.63296320324316
